time_ms,chat_message,label
594459,저게 음봉으로 마감하면 지옥이다,6
594463,-9때 던지고 올라가는 거 본 사람 가슴아프겄네 ㅋㅋ,6
594626,수많은. 개미 시체를 어쩌나,6
594804,항셍 살려주세요@@항셍 살려주세요@@항셍 살려주세요@@항셍 살려주세요@@항셍 살려주세요@@항셍 살려주세요@@항셍 살려주세요@@항셍 살려주세요@@,5
595532,빠진 건 개미 믈량 오른건 코쟁이 물량,6
595572,ㅋㅋㅋ,0
595755,이제 풀발 풀린다,6
596219,유혹,6
597080,개미털기 오늘했고 이제 내일부터 가즈야~~~,6
597084,허먼먼스키 어쩌구 차트인데,6
597781,저점 확인하는 차트,6
598470,그래서 지금 풀매수 하면돼나요?,6
598968,속으면안됨,6
599007,꼬시기,6
599033,미친 상승 가자,6
599218,사실 저도 오늘 ㅋㅋ,6
599225,아 숏 배팅했는데,6
599309,작전세력 아니면 저거 우에 먹냐,6
599527,120일선 타치 점프,6
599746,죽었어요,6
599911,치금이뉘~,6
600043,오늘 배팅하면 오링난다. 피똥싸고 싶냐?,6
600423,ㄹㅇ 유혹지림,6
600837,십자 도지 ㅋㅋ,6
601275,웃지마라 심각하다,6
601381,데드캣,6
601885,ㄴㄱ,6
602539,매혹,6
602592,이제 망한건가요,5
603092,겠냐에요,6
603589,지금이니?,6
603704,차트가 말을 걸어와..,5
604014,꼬리 살랑거리는거봐라,6
604331,사모펀드 들어온게 풀베팅하는 걸지도,6
604333,차티스트 ㅋㅋ,6
605049,기가막히니,6
605114,대드캣,6
605414,우리 돌아온 남편....,6
605778,니가 꼬셨자나,6
606012,이거지 이거야,6
606668,내일이 역사적일듯,6
606670,오늘은 사는 날~,6
606875,ㅇㅈ,6
607059,지금맞나요!?,6
607106,음? 고양이 죽어있는데,6
607441,이제 올라가겟네,6
607750,저 아래에 묻어놨던거 제가 먹습니다 뿌우,6
607816,이제 사면 돼요?,6
608987,겠냐고,6
608997,120일선 기가막히게 밟고 올라가네,6
609142,개미 꼬시는 찬스,6
609522,차트 맛있게 ㄷㄷㄷㄷㄷㄷㄷㄷ,1
609687,마지막 빅세일이 아닐걸,6
609818,깨졌을때 공포감 진짜 대박였어요,6
610014,고양이가 아니길 바래요...,6
610488,진짜 개미지옥 ㅋㅋㅋ,6
610494,주봉 볼밴값,6
610817,전형적인,6
610831,악질이네,6
611569,지금은 얼마??,6
611910,대단한 페이크다,6
612584,데드켓,6
612800,지금인가요!?,6
613785,종가배ㅣㅇ 풀로 드가자,6
614028,오늘 세일 끝이다,6
614298,더떨군다 이제,6
614417,니가 꼬셨어,6
614686,지금이니?,6
614882,딱?,6
615015,낚싯바늘,6
615603,낼부터 개미사면 외인또도망감,6
615748,내일이 진짜다 ㅋㅋ,6
615999,우서?,6
617440,아직 한번더 하방 패닉셀 남은 듯 합니다,6
617705,베팅 드가자,6
618312,종가배팅 드가자,6
618682,내일 쳐박기,6
619138,내일 다시 빠짐...,5
620283,오늘 cpi 인데 곘냐고,6
620284,정말.. 드라마인가,6
620465,치금이뉘~,6
620501,찐반 드개재ㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐ,0
620759,인버스도 국장이다. 가즈아!!!!!!!!!!!!!!!!\,0
620902,개미의 시체를 넘고넘어,6
620919,이래서 레버리지 하는구나,6
621026,안사고 배기냐고,6
621504,ㄹㅇ 그냥 장난질 그 자체,6
621511,500층 가즈아ㅏㅏㅏ,0
621550,adr까지 기가막히죠.. 가는거야,6
621876,서전트 점프~!!,6
621957,왜 패닉셀을 했네..,3
621977,아름다운 모습 ㅋㅋㅋ 개미 죽이기,6
623016,미끼 ?,6
623055,고양이가 야옹해요,6
623272,더높이 뛰기위한 하방,6
623798,기가 막히네,6
624408,ㄹㅇ 기가막히네 ㅋㅋㅋ,6
625206,내일부터 다시 대공황 ㄷ ㄷ ㄷ,1
625370,설마 저러다가 푹 꺼지는거 아니겠죠,5
626159,내일이 진짜 중요하겠네 번지대냐 양봉이냐,6
626450,개미 빠졌으니까,6
626598,개미지옥도 아님. 그냥 염라대왕도 줄서야됨,6
626806,풀신용 드가자~~~,6
626955,슈카 형은 사셨나여,6
626964,이랫꼬리 있는거보면 나도 흔들림,6
627318,지금이야,6
627781,저게 지지선인가,6
629408,ㅇㅇㅇ,6
629833,개미피색이네,6
630188,황말올,6
630990,들어오라고 하네~,6
632132,지금 사는 호구 없겠지,6
632858,차트계의 장희빈이네,6
633017,차트맛있네 ㄷㄷㄷㄷㄷㄷㄷㄷㄷ,1
633137,이번주 내내 하락일텐데. 겠냐에요,6
633753,오늘 주식 샀다,6
633871,죽는줄알았어요,5
634694,구름대 뚫는 기가막힌 그림인데,6
635280,무빙 정신나감,1
635347,치금이뉘~,6
635411,아빠 우리 남편이 신용미수 썼었대요. ㅠㅠㅠ 우리의 소중한씨드 4천이 사라지뮤ㅠㅠㅠ,3
636061,미쳤다,6
636081,하닉은 170이 지지선,6
636507,차트 진짜 너무 예쁨,6
636859,개미 발라먹고 상승중,6
636983,기관 보소ㅋ,6
637063,낼봐라 또깨진다,6
637587,그걸 깨네,6
637775,180일 선은. 간다 삼전,6
637826,또 빠진다,6
638669,저정도면 반대매매 터진거지,6
639233,이쁘긴 하네...,6
639353,요오오망하네,6
639781,내일 결정인가여. .,6
639998,?,6
640052,와,1
640403,개미들 패닉셀 하니...외투자들이 다 사는구마,6
641173,오늘 개인 6조 매도 중,6
642045,막상 손이 안나가 ㅋㅋ,6
642712,영혼의 풀배팅간다,6
642918,계산,6
642997,매수 들어 가나요?,6
643317,내려간게 다 개인 반대매매라는 소문이 있음 ㅋㅋ,6
643402,코스닥 봐주세요,6
643513,고냥이가 야옹해요,6
644246,하이먼민스키,6
645044,종가매수 빠르게 ㄱㄱㄱ,6
645118,오늘 절대 사면 안됨,6
645915,ㅋㅋㅋ,0
646013,삼전 개미 싹털림,6
646493,풀매수 가나요?,6
646507,데드캣 바운스지 저게,6
646626,지금 점점 빠지고 있음,6
648286,반대매매,6
648993,계산 개못하네,6
649008,기관외인이 맛있어할 차트,6
649861,영차 영차,6
650090,호재인가요?,6
650551,최고의 개미털기,6
650857,또 개미 꼬시기,6
650914,5천 가즈아,6
651420,진짜 개미는 절대 못이긴다 그냥 들고 있어라..,6
651571,종가매수좀해줘,6
651937,반대매매 털고 반등,6
652014,너무 유혹해서 고민되네 ㅋㅋㅋ,6
653416,이제 하락장 끝임?,6
653436,채팅창 부정론 많은거보니 신용미수카드론사채예금담보주식담보 5배 레버리지 쏟는다,6
653636,ㄱ?,6
654219,가는거야?,6
654564,종가 매수 드가자,6
654636,개미 꼬시기ㅋㅋ,6
654884,뭐야 슈카형이 이제는 낮에도 해 .. ?,6
654974,증간에 미친듯이 사던데 어디일까....,6
655118,슈카님 5년 애청자입니다 제주반도체 한 번 봐주실 수 있을까요,6
655481,개미지옥 ㅋㅋ,6
655761,슈카형 진심으로 좋아하네 표정이 ㅋㅋ,6
655793,5000대 까지가자,6
655963,사나이 테스트,6
656575,사자,6
656795,살까??,6
656914,하 형 사고싶다니까 빼야되나,6
657010,깨지면 정말 아작ㅋㅋ,6
657120,빨리들어와 형,6
657239,이걸 털리네,6
657532,개미들 겁나 팔아재낌..또 외인이...,2
658954,ㅇㅇ 저점 두들기면서 확인하는 모양,6
659650,법인계좌로 종가매수좀해줘요,6
659673,주봉보시면 더잘보여요,6
660191,마렵긴해,6
660703,핫도그 ..?,6
660834,개미다 털엇나?,6
661292,영혼의 풀배팅들어간다,6
661322,아직 한발남았다,6
662035,사야한다,6
662301,드루와 드루와,6
662407,사고싶다고 생각날때 사면 안됨,6
663156,지금이니?,6
663644,아니 이거보고 안사요? 야수의 심장 필요합니다,6
664352,드가자,6
664870,사자사자사자,6
665157,내일 장대 음봉봉봉,6
666951,명주 불도저,6
667470,샀습니다,6
667771,아직 30분 남았어!,6
667882,"삼성전자 5만원, 하이닉스 15만원 가즈아",6
669004,두개재,6
669837,고양이가점프한데여,6
670223,개미 오늘 거의 6조 털림 ㅋㅋ,6
670292,실시간 음전하는거 아녀?,6
670804,정말 ㄷㄷㄷㄷㄷ,1
672548,십도체만 반등쳐하고 나머지다죽는데요 ?,6
672949,오늘 근데 다 개인 패닉셀이었어……,6
673466,다같이 사자사자사자사자,6
674748,이걸 참아?,6
674863,웃냐,6
675969,3시다,6
676120,이제 사야하네,6
676348,막판에 외인이 선물 패대기 칠듯합니다,6
676374,싫어 하락,6
676842,이미 들어갔음,6
677252,레버리지는 왔다갔다하면서 녹겠네 ㅋㅋㅋ,6
677430,위에 매물이 너무 많아 ㅋㅋㅋ,6
677928,ㅇㅇ,6
678460,제주반도체 한 번만 봐주세요 ㅠㅠ 슈카 님,6
680199,탐욕 ㅋ,6
680403,빨리 담아라,6
681621,인버스도 국장이다! 인버스 가즈아!!,0
682917,개미지옥,6
683446,지금이니? 가자,6
683807,개미 버스 탑승중,6
683965,사야하는건가 말아야하나,6
684298,슈카 팔아서 하락장이라함,6
684305,꼬시기,6
685584,취금이뉘?,6
686017,드가자!!,0
686347,지금 사요?,6
686641,지금은 얼마??,6
686917,츄베릅,6
688114,사요 ?,6
688499,지금 담어?,6
688657,욕심 그득그득,6
689129,딱 100까지만 가자. 평단가 120으로 내려버리게,6
689218,"내일 오를듯, 미국선물도 금은도 오름",6
689718,미장 좀 보고 사야되나.. 남은 돈 만지작..,6
690407,이래도 안들어와?,6
691744,토론회 보다가 도저히 못보겠어서 왔습니다 ㅋㅋㅋ어휴,4
691948,개미 꼬시기,6
692065,슈카슈카 다시 들어와요,6
692391,자네 단타 자신있나,6
692481,삼전5 하이닉스15 가즈아,6
694232,조롱도 롱이다,6
696367,개미들이 6조가까이를 팔았는데 매수할돈이있으려나,6
696433,2시의 영차방 오늘도하네,6
696617,비슷,6
696826,고생하셨습니다. 내일부터 불반등입니다,6
697899,이래도 안들어와?,6
699862,개미 버스 탑승시작했다..;,6
699989,대세 하락장 버스 탑승중,6
700339,오늘 사요?,6
700565,형 이정도 뿅망치면 찐반아님?,6
701756,슈카님 하닉270까진 언제올까요? ㅠㅜㅜㅜㅜㅜㅜㅜㅜ,5
702517,슬슬 냄새난다,6
702585,꼬리 살랑 살랑,6
703386,거의 똑같네,6
703674,이제 대형주 시세는 끝난건가,6
704104,삼전은 1위의 품격,6
704134,하락장에 개미 꼬시기 쉬움,6
704484,ㅋㅋ,6
705055,사요? 마요?,6
705232,AI안할꺼야??,6
705282,근데 파멸적 양봉이 온다면?,6
706217,지난 한 달간 SK하이닉스의 하루 평균 주가 변동폭은 약 7%,6
706665,삼전 ㄱ?,6
707010,드가자,6
707309,지금 담으면 안되겠지요?,6
707986,사야하나.........,6
708924,하락장과 조정장은 다른가요??,6
709389,더예쁘다,6
709581,아하.. 그럼 전 퇴장..,6
710281,하닉 52주 최대 거래량이라는데,6
710666,진짜 차트 개미 유혹 오지네,6
710918,근대 우리나라 레버리지 etf가없다면 미국이나 중국우회로 개인이 4848할수있ㄴ,6
710971,한 2주뒤면 헤드앤숄더 완성하겠네,6
711397,삼전예쁘다,6
711558,살걸...,3
711640,지난 한 달간 SK하이닉스의 하루 평균 주가 변동폭은 약 7%,6
711898,지금은 맹수들만 단타 가능한 장. 대세하락임.,6
712080,가자,6
713201,ㄱㄱㄱ,6
713903,왜 여름마다 이러는거에요 작년 여름도 제작년 여름도 7-8월 항상 국장 미장 다 구림,6
714183,걸걸걸,6
715806,ㄱㄱㄱㄱㄱㄱㄱㄱㄱ,6
716205,차트 살발하네,6
716453,형님이 틱띠기 전설 아니십니까?,6
716552,지금이니?,6
716955,코스닥은 망했나요?,6
717265,반려주식이 또 늘었다..,6
717637,삼전예뻐,6
717947,지난 한 달간 SK하이닉스의 하루 평균 주가 변동폭은 약 7%,6
719229,슈카왕개미 드루와,6
720115,잘해줄께 들어와,6
720854,그러면 빠져나와야 하나요,6
721210,지금 담으면 큰일남,6
722224,우서?,6
723183,지금이니,6
723579,하닉도 주봉 20선 밟고 올라감,6
723798,타면 ㅈ 되는거임,6
725381,근데 이제 스트레스받기싫어서,6
725669,웃지마라,6
726014,원기옥 모으고 막판에 던질려고 그러는거 아니지?,6
726817,매수해야하나요?,6
727261,망치형이에요 반등신호임,6
729253,7월 안에 20만 전자 깨짐,6
729329,사기 싫은데,6
729596,풀대출 가보자,6
730120,이제 바닥 찎은 건가여,6
730546,살까,6
731909,웃음이 안 나오내여 ㅋㅋㅋ,6
732138,현대차는요?,6
732794,지난 한 달간 SK하이닉스의 하루 평균 주가 변동폭은 약 7%,6
732799,차트 살벌하네 아직도 사야할지 말아야할지 ㄷㄷ,5
733119,코스닥 777 찍음,6
733205,갭이 10프로가 넘어..,6
734203,아름다운 조정이었습니다. 이제부터는 상승장입니다. 지금 안 사면 나중에는 손가락만 빨고 있어야 합니다,6
735134,브이엠 날라간다,6
735584,이걸 안사,6
736851,바닥 찍은건지 궁금한데,6
737000,물량 80퍼 털었는데,6
737871,삼전은 120 찍게생겼네,6
737925,"삼전 23, 하닉 120",6
738000,지금 사면 십퍼는 먹는거 아닌가요,6
738645,다들 버스만 타겠네,6
740481,hts는 왜 다크태마가 없는것인가,6
741035,140만원대 갭채우러간다,6
742397,엔화이야기도 해주세요,6
743987,차트보면 사고 싶지 않음..,4
744020,국장은 답이없다,2
744424,지수 차트 ㄷㄷㄷ,1
746330,망치 떳다,6
746524,ㅋㅋ아직도 물림,6
746563,슈카 들어간다,6
746650,저점 꼬리 ㅋㅋㅋ,6
746705,ㅇㅇ,6
746753,fd;;,1
746961,개미야 드가자,6
747088,ㅗㅜㅑ,1
747456,150까지 내려감. 닷컴 버블 차트랑 똑같음,6
748091,들어간다,6
748384,머 더이상 떨어지겠습니까,6
749142,5/4 갭 매우러 온다 딱 이평선,6
749268,실잠자리 날개달고 위로 날아가자,6
749372,유혹의 소나타?,6
749735,들어가기 너무 무섭다,6
749769,ㅗㅜㅑ,1
749823,어제 말씀하신 그 봉이 나왔어요 핫도그 봉,6
749951,ㅗㅜㅑ,1
750011,매혹,6
750854,형 지금이야?,6
750879,지금이니,6
751779,어차피 개미 투심 박살나서 전만큼 못올라가 걍 하락장이니까 짧게 잘 먹고 나와야지,6
751918,가는거야?,6
752030,코스닥 780 ..,6
753004,코큐버스 ㄷㄷ,1
753140,드가자,6
753176,아 아니에여 아직?,6
753326,형 같이 어깨걸자,6
753358,물탈려면 지금인가,6
753410,미쳤다,1
754115,배팅자리긴해,6
754162,ㅋㅋㅋ,0
754791,풀질러보자~~,6
754856,드가자~,6
754955,하락장 이제 끝 내일부터 상승장 시작 맞죠?,6
754963,웃음이안나오다가 ㅋㅋ웃기네 슈카님보니까,6
755100,풀대출 함갈까요?,6
755290,ㄹㅇ,6
755745,유혹의 제네시스,6
755858,높다...,6
756156,인버스?,6
756265,하닉도 주봉으로보면 아름다워용ㅋㅋ,6
756281,닷컴 버블 차트랑 비교좀 해주세요,6
756497,배팅 자리긴해,6
757054,손이 안나간다니까 ㅋㅋ,6
757191,서큐버스 차트 ㅗㅜㅑㅗㅜㅑㅗㅜㅑ,1
757360,매혹 건다,6
757423,슈사장 가자,6
758125,차트가 야해,6
758548,풀 배팅,6
758977,드루와드루와~,6
760415,ㄱㄱㄱㄱ,6
760480,드가좌,6
760575,물타도 되는지 궁금해여,6
760596,ㅋㅋ,6
760614,50대50이야,6
760655,하닉도 반려주식 가도 가망성 있나요,6
760674,서큐버스피,6
761117,서큐버스 손 잡으면 죽는거지 ㅇㅇ,6
761269,개미트랩입니다,6
762079,코루가면되나요?,6
762804,ㄱㄱ?,6
763236,형 배팅자리긴해,6
763307,너무 완벽한 바닥 신호긴함.,6
763350,또 속아!!,6
763712,슈또속,6
763885,코스피 6500지지선,6
763921,오늘 완전 개꿀 14% 오름 하닉 저점,6
764078,속아주작,6
764119,또속냐 ㅋㅋㅋ,6
764417,지금이니 ?,6
764609,몰라 일단 샀오,6
764632,막내야 또속냐,6
764653,너무야해여!!,6
764736,너무 맛있어보이고오오,6
765089,더 떨어진다. 꽉 잡아,6
765578,또 속냐 슈카야,6
765593,슈카 들어온다,6
766149,허...,3
766630,가야지,6
766740,바닥이 어디네요??,6
767196,또속쟈,6
767740,아.. ㅠㅠ 고민스.. 돈.. ㅠㅠ,5
767793,배팅 자리야,6
767996,슈또속 ㅋㅋ,0
768595,일신석재,6
768718,드개재ㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐ,0
768772,또속쟈,6
768855,코스닥은 왜이래요,6
768888,물타기 ㄱ,6
768957,유혹이 너무 심하다,6
769690,살모사 꼬리가 살랑살랑 한다,6
770078,50대50이야 전판졋자나,6
770619,또-속-았-다,6
771284,속아주자,6
771324,차트기 말을갈어,6
771387,주봉한번보세용,6
771408,지금이니?,6
771945,들어오셔욪,6
772510,들어가이시시싱ㅇㅇㅇㅇ,6
772567,라이브 끄고 슈카 산다,6
772621,풀신용 가즈아~~~,0
772667,속아서 응원하자!!!,6
772869,바겐세일 마지막날,6
772948,이걸 참아?,6
773131,슈카님 말 듣고 9억 빚내서 풀배팅했습니다!!! 감사합니다,6
773404,슈또록,6
773448,어득해요..??,6
773484,거기랑은 다르지ㅋㅋㅋ,6
773726,지금이니!,6
773862,속아주자,6
774212,들 가즈아!,6
774217,난속아볼 래요,6
774884,머리를 왜 긁으십니까 스트레스 받으십니까,6
774936,40퍼가까이 빠지고,6
775450,요오호망한차트,6
776182,하이닉스 52주 최대거래량에 밑꼬리 단거면 좀 의미 있지 않나,6
776210,난가?,6
776485,개미 한명 추가,6
776649,진짜야하다,6
777410,알려줘 바닥,6
777952,아 ㅠㅠㅠㅠㅠㅠㅠ,3
778175,핫도그봉 자 드가즈아,6
778360,니가 과연 대응을 잘 할 수 있을까?,6
779040,힝 속았지?,6
779074,비슷한 캔들 개많쥬?,6
780260,가지마요,6
780503,코스피??,6
780848,닷컴 버블 차트랑 비교좀,6
781111,들 가즈아!,6
782035,계단식 하락 ㄴㅋㅋㅋ,6
782577,속지 말자구요,6
783503,다같이 속으면 그게 진실이야,6
783508,닷컴 버블 차트랑 비교좀,6
784100,환율이 많이 내려갔던데.. 환율분석 좀 부탁드려요,6
784168,뭐이씨 속으면 안됨? ㅠㅠ,3
784307,들어오지마~~!!!혼자벌꺼야ㅋㅋㅋ,6
784419,형 지금이야?,6
784478,6000ㅊ=선 까지 내려 갈꺼 같애 ㅠ,6
785380,"금 한국 반도체 주식이 빠지는것이 백악관 개입설, 빅테크와의 헤게모니 싸움 등이 회자되는데 신빙성이 있는 얘기인ㅂ지..",6
785944,극진좌파 회이팅!!,6
785971,세호야 또 속냐!!,6
786287,바닥 알려줘여,6
786334,드가자~~나만 듁을수 읎따~~~,6
786874,무섭노,5
786958,자자 들어오세요,6
787180,드가자,6
787191,오늘도 하는구나,6
787254,또속쟈,6
787329,제발,5
788235,또속 ㄱㄱ,6
788246,4번째는 속아야지,6
788355,40퍼 빠지고 120선 지지선에 삭 발라먹는 요망한 차트,6
788411,배팅자리야형,6
788870,하락장이여요,6
789796,답을 알려줬잖슴,6
790001,제발,5
790061,네번다시는,6
790897,2주 안에 전고점 다 회복함 개 장난질 이라,6
791453,ㅇ,6
791499,나랑 비슷한자리서 속으셨네,6
791567,석재야 또속냐?!!!,6
791743,"삼전 22, 하닉 120에 드가자",6
791757,슈카님 알려주세여,6
792385,아냐 형 속지 마,6
792539,속자,6
792655,속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!!,6
792723,한번 더 속아주세요 오늘,6
792751,슈카 번거 토해놀때까지 속아야지,6
792800,외인 겁나들어왓어,6
793047,윗 음봉 잡아먹으면 사지 ㅋㅋ,6
793458,제발,6
793658,코수피 1만 기차 갑니다,6
793723,하.락.장.,6
793760,나는 바보입니다,6
793830,근데 하이먼 민스키 끝자락 같은데?... 근데 하이먼 민스키 끝자락 같은데?... 근데 하이먼 민스키 끝자락 같은데?... 근데 하이먼 민스키 끝자락 같은데?...,6
793865,무한 츠쿠요미 가자,6
793898,한번만 제대로 잡으면 멘징이야~~~,6
793955,다같이 가즈아!,6
793962,속아달라네요,6
794412,강제 물타기,6
794467,3연병,6
794556,ㄱㄱㄱ,6
795023,다같이 속으면 되는거 아닐까?,6
795139,속으면 안됨... 기관이 엄청나게 매수한 것임..,6
796122,그날은 파란봉이엇고 오늘은 빨간봉.. 그리고 외기매수. 개인매도. 다르긴해,6
796283,맛있겠다,6
796766,미수풀 ㄱㄱ,6
796826,닷컴 버블 차트랑 비교좀,6
797267,5천본다고,6
797409,석재형 지금이야?,6
797414,드루와 슈카왕개미,6
797550,난 들어감,6
797759,바닥나온거아닌가,6
798165,또속좌,6
798223,슈카형 오늘은 들어와야지,6
798537,속을차례다,6
799000,오 안한다?,6
799374,"""내돈이니까""",6
799546,와 차트 개무섭다,5
799616,속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!!,6
799740,저 캔들에 못 삼면 주식 하면 안된다.,6
799942,야수 자리,6
800097,늙었어,6
800190,가만히 있으면 이긴다,6
800367,음봉으로는 속으면 안되고,6
800831,속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!!,6
800842,오늘 일정잇으시다면서요??,6
801991,나는 바보입니다,6
802298,야하다,6
802734,"지금 한국 반도체 주식이 빠지는것이 백악관 개입설, 빅테크와의 헤게모니 싸움 등이 회자되는데 신빙성이 있는 얘기인지..",6
802901,아냐 가보자,6
802955,면도날시절..,6
802993,슈카님 진짜 이 변동성이 레버와 관련있나요?,6
803288,ㅋㅋㅋ,0
803377,배부른돼지라니,6
803520,이걸 안 속아?,6
803618,내돈 아니라 ㅋㅋㅋ,6
803796,속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!!,6
803804,다 같이 속으면 그게 진실입니다,6
803834,그냥 한번 더 빼죠? ㅋㅋ,6
804216,이번엔 찐이다 ㄱㄱ,6
804240,삼전 들어가요?,6
805204,아니에여?,6
805513,슈카님 진짜 이 변동성이 레버와 관련있나요?,6
805632,그땐 내돈아니니까!,6
805911,"지금 한국 반도체 주식이 빠지는것이 백악관 개입설, 빅테크와의 헤게모니 싸움 등이 회자되는데 신빙성이 있는 얘기인지..",6
806097,배고프지,6
806189,슈카 안하면 오른다 굿,6
807006,오르겟네,6
807092,코스피 1만 기차 추추 추발합니다!!,6
807135,돔,6
807610,사지마요 ㅠㅠ 그럼떨어질거같아요,5
807999,돔,6
808124,슈카님 진짜 이 변동성이 레버와 관련있나요?,6
808334,배부른 돼지는 채권을 삽니다,6
808371,저도 첫번째에 속아서 갸처물림,2
808704,고민스.. ㅠㅠ,6
808778,와우. 침닦어,6
808849,배부른 면도칼,6
809841,돔황챠,6
810614,외인들 7천이하엔 잘안팔던뎀,6
810658,닷컴 버블 차트랑 비교좀,6
810681,늙었어!,6
811299,슈카님 진짜 이 변동성이 레버와 관련있나요?,6
811578,쫄?,6
812156,들어가봐요,6
812207,황금고블린,6
812396,기관이 사는데,6
812819,배고픈 이리,6
812943,그동안 속아서 못들어감,6
813426,제발하지마 슈반꿀,6
814308,왜,6
814406,데드캣바운스...?,6
814533,오른다~~~,0
814618,힝 속았지 ㅋㅋ,6
814707,돼지의심장 ㄱㄱㄱ,6
814811,"지금 한국 반도체 주식이 빠지는것이 백악관 개입설, 빅테크와의 헤게모니 싸움 등이 회자되는데 신빙성이 있는 얘기인지..",6
814823,형이 아니래 돔황챠,6
815022,왜,6
815430,틱띠기,6
815763,왜,6
816338,왜,6
816407,부장님엑 깨지지 뭐,6
817093,돔황챠,5
817099,속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!!,6
817099,왜,6
817156,형 낼도 오를까??,6
817563,오,6
817599,형 살려줘~~~,5
817709,나는 바보입니다,6
818380,ㅐ,6
818530,1000억카 ㄷㄷㄷㄷㄷㄷㄷㄷㄷ,1
818879,몰래 먹었냐?,2
819150,하.락. 장….,6
819413,골드만 형님믿고 갑시다,6
819435,한번 더 흔든다면??,6
819717,그동안 속아서 못들어갓어,6
820172,지금은 내돈이라고 ㅋㅋ,6
820773,닉스지금저점인듯,6
820857,잃으면 이제 끝나는겨..ㅋㅋ,6
821016,틱띠기 어게인,6
822230,박명수안경시절의 하이에나 같은 투자가 그립다,6
822301,근데 하이먼 민스키 끝자락 같은데?... 근데 하이먼 민스키 끝자락 같은데?... 근데 하이먼 민스키 끝자락 같은데?...,6
822687,지금이니.........,6
822688,돔황챠,6
822877,배가 부르셨네,6
823001,코스피 1만 뭐 호 로 어쩌구 드가자ㅏㅏ,6
823519,선물도매수. 외인 기관 다들어옴!!!!!!!!!!!!!!!,1
824562,1000억 슈카 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,1
824800,속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!!,6
825181,좀 참을까여?,6
825534,백만원만해여,6
825919,ㄱㄱㄱㄱ,6
826022,7월3일도 저리 털어먹어서 확답 못하겠네요,6
826090,좋지 않아요……..,6
826230,와 들어가고싶다,6
827208,아..단타자리구나…,6
827598,ㅇㅇ 추세 전환 봐야지,6
828246,드루와,6
828272,채권사자 고배당주 고고,6
828711,슈카형 쫄..?,6
828823,슈카형,6
829139,제발 5% 마감하자!!!,6
829295,하방경직이. 확인되는 날,6
829547,돔이야,6
829839,천만원?,6
830174,살려줘 ㅠ ㅠ ㅠ ㅠ,5
830338,"지금 한국 반도체 주식이 빠지는것이 백악관 개입설, 빅테크와의 헤게모니 싸움 등이 회자되는데 신빙성이 있는 얘기인지..",6
830605,ㄱㄱㄱㄱㄱㄱ,6
830714,형 구해줘,5
831007,장난하나,6
831030,누가봐도 저점이죠,6
831403,형 지금이야? 드가?,6
832410,재 상승의 각인데?.. 재 상승의 각인데?.. 재 상승의 각인데?.. 재 상승의 각인데?.. 재 상승의 각인데?..,6
832758,버스 출발합니다,6
833206,정찰투입,6
834019,좀 보태줘,6
834135,재 상승의 각인데?.. 재 상승의 각인데?.. 재 상승의 각인데?.. 재 상승의 각인데?.. 재 상승의 각인데?.. 재 상승의 각인데?..,6
834226,굳이~~~~~,6
834520,속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!!,6
834572,슈카 쫄았다,6
834884,닉스 너무 쌈 ㅠ,3
835429,딸깍,6
836064,최고점은 못 넘습니다,6
836346,물리자,6
836402,아 물려요..? ㅋㅋ,6
836604,외국인도 사는데 올라타시죠,6
836913,살려줘,6
836945,ㅇㅇ 절대가지마,6
837470,같이,6
837817,돔이야,6
837851,"지금 한국 반도체 주식이 빠지는것이 백악관 개입설, 빅테크와의 헤게모니 싸움 등이 회자되는데 신빙성이 있는 얘기인지..4",6
837865,드르와,6
838232,지금?,6
838408,니니 꼬셔,6
838480,지금이니,6
838765,반등임??아님 내일 떨어지나.?,6
838832,삼성sdi 보면 차트 비슷해,6
838840,바닥이야 형,6
838909,긁적긁적,6
839083,슈카 금괴 1톤 ㄷㄷ,1
839194,츄릅,6
839250,그럼 좀 기다릴게여,6
839413,개미 버스 마감 중 빨리 타세요,6
839925,어이 자네,6
840108,들어놔여,6
840846,드가요?,6
841080,지금이야,6
841105,지 금 이 니? 지 금 이 니? 지 금 이 니? 지 금 이 니? 지 금 이 니? 지 금 이 니? 지 금 이 니? 지 금 이 니?,6
841311,꼬시는거지,6
841320,선물 주봉 봐주세여 ㅋㅋ,6
841546,반격이다,6
842818,물리면 몇년을 또 기다려야할수도,6
843085,지금이야,6
843730,속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!! 속자 !!!,6
843867,개미무덤..,6
844017,ㄷㄷㄷㄷ,1
